subpanel,model,encoding,coupling_strength,seed,resource,performance
a,DV-QRC,Local,2.154434690031882,17,0.16562409863790931,4.2302385477383453
a,DV-QRC,Local,2.154434690031882,18,0.18902471214429664,4.0699924087192567
a,DV-QRC,Local,2.154434690031882,19,0.1631000206252213,4.0500688340863693
a,DV-QRC,Local,4.6415888336127722,0,0.18948660738948889,3.9073592086218456
a,DV-QRC,Local,4.6415888336127722,1,0.20101463526685667,3.8309012201679771
a,DV-QRC,Local,4.6415888336127722,2,0.21293438229975281,4.2789838044578676
a,DV-QRC,Local,4.6415888336127722,3,0.19004555489355476,3.2886418186456279
a,DV-QRC,Local,4.6415888336127722,4,0.22577405292973882,3.5620503316572161
a,DV-QRC,Local,4.6415888336127722,5,0.18890787448512458,3.6072051368896094
a,DV-QRC,Local,4.6415888336127722,6,0.20952855001886347,3.2719000147199946
a,DV-QRC,Local,4.6415888336127722,7,0.23361842345910222,4.1360875272174935
a,DV-QRC,Local,4.6415888336127722,8,0.19509174229743526,3.7671202577517788
a,DV-QRC,Local,4.6415888336127722,9,0.21727858517389878,3.6340105600901893
a,DV-QRC,Local,4.6415888336127722,10,0.2059647194924796,3.9972003884062115
a,DV-QRC,Local,4.6415888336127722,11,0.1955525081013281,3.8627099338457667
a,DV-QRC,Local,4.6415888336127722,12,0.22164671611565553,3.8347078719242678
a,DV-QRC,Local,4.6415888336127722,13,0.21156536182522351,3.7484034358893918
a,DV-QRC,Local,4.6415888336127722,14,0.20346114978197624,3.8015922713428925
a,DV-QRC,Local,4.6415888336127722,15,0.17347907476226318,3.6821370232632842
a,DV-QRC,Local,4.6415888336127722,16,0.21012518299223548,3.9518560472447506
a,DV-QRC,Local,4.6415888336127722,17,0.210306907058493,4.1166739168332303
a,DV-QRC,Local,4.6415888336127722,18,0.20720207518352018,3.7817693922581261
a,DV-QRC,Local,4.6415888336127722,19,0.21134854417235846,3.7794900569344314
a,DV-QRC,Local,10,0,0.10438595656272327,3.0141776431718665
a,DV-QRC,Local,10,1,0.1358180545235306,3.1825203893595324
a,DV-QRC,Local,10,2,0.14699808782560467,3.7117565882465713
a,DV-QRC,Local,10,3,0.10158384660639339,3.2861755950482037
a,DV-QRC,Local,10,4,0.12088556855987577,3.0515624515772775
a,DV-QRC,Local,10,5,0.11839003424879488,2.9267314805083564
a,DV-QRC,Local,10,6,0.11520378286285365,3.1534239234862995
a,DV-QRC,Local,10,7,0.16042209695717652,3.5802441717288618
a,DV-QRC,Local,10,8,0.097639220168591945,2.8815379220959372
a,DV-QRC,Local,10,9,0.12634043505531739,2.9833011310920599
a,DV-QRC,Local,10,10,0.14269599859231669,3.5596412587522441
a,DV-QRC,Local,10,11,0.099755305330731639,3.2197419083212244
a,DV-QRC,Local,10,12,0.10880700895805756,3.1070264729433714
a,DV-QRC,Local,10,13,0.10856321234335924,3.1225544968415369
a,DV-QRC,Local,10,14,0.11115079176192683,3.3286595300341699
a,DV-QRC,Local,10,15,0.089974023393566263,2.7846501179525123
a,DV-QRC,Local,10,16,0.12572635827832446,2.9796333599387146
a,DV-QRC,Local,10,17,0.11860325672104027,3.3658785260495114
a,DV-QRC,Local,10,18,0.10919274846593957,3.1102320784562769
a,DV-QRC,Local,10,19,0.1274819256897376,3.1391608374529216
a,DV-QRC,Clustered,1.0000000000000001e-05,0,3.12488282858497e-08,0
a,DV-QRC,Clustered,1.0000000000000001e-05,1,2.1084249774094687e-08,0
a,DV-QRC,Clustered,1.0000000000000001e-05,2,2.5060198100931028e-08,0.022373653429684004
a,DV-QRC,Clustered,1.0000000000000001e-05,3,3.2432249619905105e-08,0.092473350402195287
a,DV-QRC,Clustered,1.0000000000000001e-05,4,3.2865778885425814e-08,0.018100300523287594
a,DV-QRC,Clustered,1.0000000000000001e-05,5,3.0504125147606678e-08,0
a,DV-QRC,Clustered,1.0000000000000001e-05,6,2.8375606406505741e-08,0
a,DV-QRC,Clustered,1.0000000000000001e-05,7,3.0881459698043162e-08,0
a,DV-QRC,Clustered,1.0000000000000001e-05,8,2.9925585569881778e-08,0.082857242257288521
a,DV-QRC,Clustered,1.0000000000000001e-05,9,1.7488191598094165e-08,0.092131998102641721
a,DV-QRC,Clustered,1.0000000000000001e-05,10,3.0558474796533723e-08,0
a,DV-QRC,Clustered,1.0000000000000001e-05,11,2.5793532809129029e-08,0
a,DV-QRC,Clustered,1.0000000000000001e-05,12,3.0439709022811169e-08,0
a,DV-QRC,Clustered,1.0000000000000001e-05,13,3.0913839577988548e-08,0.01679614451611755
a,DV-QRC,Clustered,1.0000000000000001e-05,14,3.0329745216103055e-08,0
a,DV-QRC,Clustered,1.0000000000000001e-05,15,2.7027232443735189e-08,0
a,DV-QRC,Clustered,1.0000000000000001e-05,16,2.0741480773956967e-08,0
a,DV-QRC,Clustered,1.0000000000000001e-05,17,2.7931865669712031e-08,0
a,DV-QRC,Clustered,1.0000000000000001e-05,18,3.130847972976409e-08,0
a,DV-QRC,Clustered,1.0000000000000001e-05,19,2.1158061292432804e-08,0
a,DV-QRC,Clustered,2.1544346900318823e-05,0,3.1263261670229921e-08,0
a,DV-QRC,Clustered,2.1544346900318823e-05,1,2.1030317136049236e-08,0
a,DV-QRC,Clustered,2.1544346900318823e-05,2,2.570252038831052e-08,0.14766080197844711
a,DV-QRC,Clustered,2.1544346900318823e-05,3,3.154936972774072e-08,0.34541363513958379
a,DV-QRC,Clustered,2.1544346900318823e-05,4,3.2254308898843389e-08,0.10798878405041279
a,DV-QRC,Clustered,2.1544346900318823e-05,5,3.0573671802785803e-08,0
a,DV-QRC,Clustered,2.1544346900318823e-05,6,2.7892070784819554e-08,0
a,DV-QRC,Clustered,2.1544346900318823e-05,7,3.1276076168153529e-08,0
a,DV-QRC,Clustered,2.1544346900318823e-05,8,2.978489056059118e-08,0.31660820329716743
a,DV-QRC,Clustered,2.1544346900318823e-05,9,1.7353664241561091e-08,0.30478995252703733
a,DV-QRC,Clustered,2.1544346900318823e-05,10,3.0619870322769664e-08,0
a,DV-QRC,Clustered,2.1544346900318823e-05,11,2.6419054907499434e-08,0
a,DV-QRC,Clustered,2.1544346900318823e-05,12,3.0075415199704938e-08,0
a,DV-QRC,Clustered,2.1544346900318823e-05,13,3.1084965355203368e-08,0.08358990580821446
a,DV-QRC,Clustered,2.1544346900318823e-05,14,3.1472513182045195e-08,0
a,DV-QRC,Clustered,2.1544346900318823e-05,15,2.6810004531706895e-08,0
a,DV-QRC,Clustered,2.1544346900318823e-05,16,2.1150326069841091e-08,0
a,DV-QRC,Clustered,2.1544346900318823e-05,17,2.8095213895161763e-08,0
a,DV-QRC,Clustered,2.1544346900318823e-05,18,3.0990940261726931e-08,0
a,DV-QRC,Clustered,2.1544346900318823e-05,19,2.0478003737870442e-08,0
a,DV-QRC,Clustered,4.6415888336127818e-05,0,3.1077662823697494e-08,0.031632381286250455
a,DV-QRC,Clustered,4.6415888336127818e-05,1,2.0897831724731659e-08,0
a,DV-QRC,Clustered,4.6415888336127818e-05,2,2.4724950455637451e-08,0.52243929542990108
a,DV-QRC,Clustered,4.6415888336127818e-05,3,3.1577862502534988e-08,0.95651986112848886
a,DV-QRC,Clustered,4.6415888336127818e-05,4,3.2440309490815836e-08,0.39418563451306998
a,DV-QRC,Clustered,4.6415888336127818e-05,5,3.0211889172969588e-08,0
a,DV-QRC,Clustered,4.6415888336127818e-05,6,2.8842950611833364e-08,0
a,DV-QRC,Clustered,4.6415888336127818e-05,7,3.0719493860451399e-08,0
a,DV-QRC,Clustered,4.6415888336127818e-05,8,2.9418354123471433e-08,0.92434952715707897
a,DV-QRC,Clustered,4.6415888336127818e-05,9,1.746046393523076e-08,0.79840953213863086
a,DV-QRC,Clustered,4.6415888336127818e-05,10,3.0152866117704925e-08,0
a,DV-QRC,Clustered,4.6415888336127818e-05,11,2.6119591571270281e-08,0
a,DV-QRC,Clustered,4.6415888336127818e-05,12,2.9895356585498963e-08,0
a,DV-QRC,Clustered,4.6415888336127818e-05,13,3.1527542003224366e-08,0.27959134629741544
a,DV-QRC,Clustered,4.6415888336127818e-05,14,3.1254065804618283e-08,0
a,DV-QRC,Clustered,4.6415888336127818e-05,15,2.6682119037713558e-08,0
a,DV-QRC,Clustered,4.6415888336127818e-05,16,2.1649008797978196e-08,0
a,DV-QRC,Clustered,4.6415888336127818e-05,17,2.717263445686384e-08,0
a,DV-QRC,Clustered,4.6415888336127818e-05,18,3.134962869110747e-08,0
a,DV-QRC,Clustered,4.6415888336127818e-05,19,2.0290888251260949e-08,0
a,DV-QRC,Clustered,0.0001,0,3.1882521416260251e-08,0.20093225425937655
a,DV-QRC,Clustered,0.0001,1,2.173059887611798e-08,0.048991110949640593
a,DV-QRC,Clustered,0.0001,2,2.4478524835365949e-08,1.2054257270534579
a,DV-QRC,Clustered,0.0001,3,3.2009659843837318e-08,1.5970006394457141
a,DV-QRC,Clustered,0.0001,4,3.2516193954491891e-08,1.0252456186843306
a,DV-QRC,Clustered,0.0001,5,3.0786854969384715e-08,0.010325770852032901
a,DV-QRC,Clustered,0.0001,6,2.8226910363498528e-08,0
a,DV-QRC,Clustered,0.0001,7,3.1008824876324584e-08,0.010261757604972388
a,DV-QRC,Clustered,0.0001,8,3.0760972827207656e-08,1.6055337815890351
a,DV-QRC,Clustered,0.0001,9,1.7861333224670189e-08,1.3419950043827336
a,DV-QRC,Clustered,0.0001,10,3.0025163836605146e-08,0
a,DV-QRC,Clustered,0.0001,11,2.6314336278908787e-08,0
a,DV-QRC,Clustered,0.0001,12,3.0763385127179856e-08,0
a,DV-QRC,Clustered,0.0001,13,3.1765219648682283e-08,0.81032159474353171
a,DV-QRC,Clustered,0.0001,14,3.1093483774445451e-08,0
a,DV-QRC,Clustered,0.0001,15,2.6784537928424296e-08,0.034997221128042488
a,DV-QRC,Clustered,0.0001,16,2.2006110861234878e-08,0
a,DV-QRC,Clustered,0.0001,17,2.7899837676836565e-08,0
a,DV-QRC,Clustered,0.0001,18,3.1540163216114625e-08,0
a,DV-QRC,Clustered,0.0001,19,2.0917789600494354e-08,0
a,DV-QRC,Clustered,0.00021544346900318823,0,3.1052258439204843e-08,0.67871547010149169
a,DV-QRC,Clustered,0.00021544346900318823,1,2.0859512123080276e-08,0.16925226679829242
a,DV-QRC,Clustered,0.00021544346900318823,2,2.4367704839169006e-08,1.7258248636452529
a,DV-QRC,Clustered,0.00021544346900318823,3,3.1684363633423296e-08,2.0509825128616481
a,DV-QRC,Clustered,0.00021544346900318823,4,3.2861939244839e-08,1.6391444836334301
a,DV-QRC,Clustered,0.00021544346900318823,5,3.0734449296147253e-08,0.045510765998629021
a,DV-QRC,Clustered,0.00021544346900318823,6,2.7916461280711921e-08,0
a,DV-QRC,Clustered,0.00021544346900318823,7,3.0831597847215968e-08,0.059059978079098574
a,DV-QRC,Clustered,0.00021544346900318823,8,2.9819329934722225e-08,1.9981532252536711
a,DV-QRC,Clustered,0.00021544346900318823,9,1.7771743559583654e-08,1.7012232713033428
a,DV-QRC,Clustered,0.00021544346900318823,10,3.0634463222019512e-08,0
a,DV-QRC,Clustered,0.00021544346900318823,11,2.6422011083287023e-08,0.023660291127385658
a,DV-QRC,Clustered,0.00021544346900318823,12,3.0146817344410376e-08,0.015774972434926759
a,DV-QRC,Clustered,0.00021544346900318823,13,3.1558526753356244e-08,1.4893403366069013
a,DV-QRC,Clustered,0.00021544346900318823,14,3.1174101827636443e-08,0
a,DV-QRC,Clustered,0.00021544346900318823,15,2.7213232274230316e-08,0.1615200213378073
a,DV-QRC,Clustered,0.00021544346900318823,16,2.1406760003134016e-08,0.04094189176050067
a,DV-QRC,Clustered,0.00021544346900318823,17,2.8305104075074867e-08,0
a,DV-QRC,Clustered,0.00021544346900318823,18,3.1411452763824475e-08,0
a,DV-QRC,Clustered,0.00021544346900318823,19,2.0706456362560899e-08,0.046242443497241381
a,DV-QRC,Clustered,0.00046415888336127773,0,3.1090720295280775e-08,1.529901462137718
a,DV-QRC,Clustered,0.00046415888336127773,1,2.150915664381823e-08,0.54438046016223018
a,DV-QRC,Clustered,0.00046415888336127773,2,2.5614767943626301e-08,2.0207157516948482
a,DV-QRC,Clustered,0.00046415888336127773,3,3.1721576558632723e-08,2.4703261605986979
a,DV-QRC,Clustered,0.00046415888336127773,4,3.2726489005135725e-08,2.133308313792083
a,DV-QRC,Clustered,0.00046415888336127773,5,2.9927992997933269e-08,0.18058779481516174
a,DV-QRC,Clustered,0.00046415888336127773,6,2.8289833618892693e-08,0.016252198171777699
a,DV-QRC,Clustered,0.00046415888336127773,7,3.1034102977943687e-08,0.21149150622944002
a,DV-QRC,Clustered,0.00046415888336127773,8,2.9185525449515089e-08,2.4431225501216201
a,DV-QRC,Clustered,0.00046415888336127773,9,1.752303666213106e-08,2.0662642251658263
a,DV-QRC,Clustered,0.00046415888336127773,10,3.0876306133050542e-08,0.015128124554934619
a,DV-QRC,Clustered,0.00046415888336127773,11,2.5884216568512607e-08,0.17391524503111888
a,DV-QRC,Clustered,0.00046415888336127773,12,3.0456917161868508e-08,0.11269394347415018
a,DV-QRC,Clustered,0.00046415888336127773,13,3.1697032854527382e-08,1.9065046792007796
a,DV-QRC,Clustered,0.00046415888336127773,14,3.1080157183872349e-08,0.012834177157003968
a,DV-QRC,Clustered,0.00046415888336127773,15,2.7656880658509518e-08,0.55586690193228427
a,DV-QRC,Clustered,0.00046415888336127773,16,2.0887122811850398e-08,0.1740935970441434
a,DV-QRC,Clustered,0.00046415888336127773,17,2.7569417464695699e-08,0.010901436364023409
a,DV-QRC,Clustered,0.00046415888336127773,18,3.1801361671398635e-08,0.063339196385942431
a,DV-QRC,Clustered,0.00046415888336127773,19,2.079447364128194e-08,0.16789039445611698
a,DV-QRC,Clustered,0.001,0,3.1310627422992225e-08,2.3789673413183077
a,DV-QRC,Clustered,0.001,1,2.0401611337372877e-08,1.1643957173958319
a,DV-QRC,Clustered,0.001,2,2.512754983886758e-08,2.2377626738851522
a,DV-QRC,Clustered,0.001,3,3.1520870234117498e-08,2.4681644207868079
a,DV-QRC,Clustered,0.001,4,3.2781163475926945e-08,2.6246343487952393
a,DV-QRC,Clustered,0.001,5,3.0852057231835034e-08,0.52873837006070801
a,DV-QRC,Clustered,0.001,6,2.8228214587988956e-08,0.078040890514347594
a,DV-QRC,Clustered,0.001,7,3.080245767824369e-08,0.67993491702594921
a,DV-QRC,Clustered,0.001,8,2.9850605612024864e-08,2.884775866109754
a,DV-QRC,Clustered,0.001,9,1.7768869564868627e-08,2.5232662878461083
a,DV-QRC,Clustered,0.001,10,3.1626752870133471e-08,0.067929156815573877
a,DV-QRC,Clustered,0.001,11,2.5694821440467382e-08,0.59397678029724477
a,DV-QRC,Clustered,0.001,12,2.9905799152705616e-08,0.41733821394084869
a,DV-QRC,Clustered,0.001,13,3.1929710519468209e-08,2.1041175112037052
a,DV-QRC,Clustered,0.001,14,3.1994835860461847e-08,0.098210430183893305
a,DV-QRC,Clustered,0.001,15,2.6696291341513099e-08,1.2532402282106865
a,DV-QRC,Clustered,0.001,16,2.1551364083643288e-08,0.5320348470744406
a,DV-QRC,Clustered,0.001,17,2.8604363583627944e-08,0.033353125096793002
a,DV-QRC,Clustered,0.001,18,3.1843392305800912e-08,0.27661947477415127
a,DV-QRC,Clustered,0.001,19,2.0954050816015619e-08,0.58559611937381539
a,DV-QRC,Clustered,0.0021544346900318821,0,3.1645432157950444e-08,3.0550109213245582
a,DV-QRC,Clustered,0.0021544346900318821,1,2.135993985181747e-08,1.5991225103776134
a,DV-QRC,Clustered,0.0021544346900318821,2,2.5188484563564854e-08,2.4685757027895026
a,DV-QRC,Clustered,0.0021544346900318821,3,3.0990343389053147e-08,2.5122303066345415
a,DV-QRC,Clustered,0.0021544346900318821,4,3.220762186988057e-08,3.0599394629698975
a,DV-QRC,Clustered,0.0021544346900318821,5,3.0794846949886321e-08,1.0791307447269136
a,DV-QRC,Clustered,0.0021544346900318821,6,2.7694158868332031e-08,0.25420323657604271
a,DV-QRC,Clustered,0.0021544346900318821,7,3.1128477029043167e-08,1.3876652829035967
a,DV-QRC,Clustered,0.0021544346900318821,8,3.0278970757602633e-08,3.1655444467788136
a,DV-QRC,Clustered,0.0021544346900318821,9,1.7500870932787354e-08,3.0946219919497064
a,DV-QRC,Clustered,0.0021544346900318821,10,3.0831932656786574e-08,0.24749608298242265
a,DV-QRC,Clustered,0.0021544346900318821,11,2.5801931091999041e-08,1.3648919863408764
a,DV-QRC,Clustered,0.0021544346900318821,12,2.9880629709938976e-08,1.0592474319362735
a,DV-QRC,Clustered,0.0021544346900318821,13,3.1565629742302925e-08,2.2881170147318346
a,DV-QRC,Clustered,0.0021544346900318821,14,3.1258076334758907e-08,0.38522793252721088
a,DV-QRC,Clustered,0.0021544346900318821,15,2.666354612343564e-08,1.8860425937253251
a,DV-QRC,Clustered,0.0021544346900318821,16,2.2117437273766596e-08,1.0910393867965884
a,DV-QRC,Clustered,0.0021544346900318821,17,2.8078610877854154e-08,0.19154807114287387
a,DV-QRC,Clustered,0.0021544346900318821,18,3.1322643619044716e-08,0.87829246325151988
a,DV-QRC,Clustered,0.0021544346900318821,19,2.1204175892651186e-08,1.3130302310281285
a,DV-QRC,Clustered,0.0046415888336127772,0,3.1569449714977596e-08,3.6055172658434014
a,DV-QRC,Clustered,0.0046415888336127772,1,2.1358390209755788e-08,1.8900034310745788
a,DV-QRC,Clustered,0.0046415888336127772,2,2.4873874020253059e-08,2.8005006356302511
a,DV-QRC,Clustered,0.0046415888336127772,3,3.1737530283755937e-08,2.8131212807811656
a,DV-QRC,Clustered,0.0046415888336127772,4,3.2738314404314977e-08,3.4271315320433211
a,DV-QRC,Clustered,0.0046415888336127772,5,3.0087052117362364e-08,1.5759876979645058
a,DV-QRC,Clustered,0.0046415888336127772,6,2.9347231128818629e-08,0.67066876029202027
a,DV-QRC,Clustered,0.0046415888336127772,7,3.1175923825959078e-08,1.8981052679722119
a,DV-QRC,Clustered,0.0046415888336127772,8,2.9902981443226226e-08,3.3337194430365966
a,DV-QRC,Clustered,0.0046415888336127772,9,1.7469974668254903e-08,3.5328485894730948
a,DV-QRC,Clustered,0.0046415888336127772,10,3.0606799818942889e-08,0.73853518323919909
a,DV-QRC,Clustered,0.0046415888336127772,11,2.5600495331906595e-08,2.089632553486763
a,DV-QRC,Clustered,0.0046415888336127772,12,2.9962880213111541e-08,1.6642615450067928
a,DV-QRC,Clustered,0.0046415888336127772,13,3.1505831544252206e-08,2.5689037386743871
a,DV-QRC,Clustered,0.0046415888336127772,14,3.0948207029950116e-08,1.068655926668086
a,DV-QRC,Clustered,0.0046415888336127772,15,2.6607484659402659e-08,2.5342450340908713
a,DV-QRC,Clustered,0.0046415888336127772,16,2.1460789715485817e-08,1.6802390669057887
a,DV-QRC,Clustered,0.0046415888336127772,17,2.8171047852995483e-08,0.59905085459292973
a,DV-QRC,Clustered,0.0046415888336127772,18,3.111573278235189e-08,1.7630592545347834
a,DV-QRC,Clustered,0.0046415888336127772,19,2.1145809565773276e-08,1.9703873755082786
a,DV-QRC,Clustered,0.01,0,3.2588470008678406e-08,3.9221935607184788
a,DV-QRC,Clustered,0.01,1,2.0798138165656788e-08,2.195017025969995
a,DV-QRC,Clustered,0.01,2,2.4644832436363647e-08,3.2144720569153047
a,DV-QRC,Clustered,0.01,3,3.080452103247116e-08,3.2694131767397607
a,DV-QRC,Clustered,0.01,4,3.3334528858196811e-08,3.6312181549783977
a,DV-QRC,Clustered,0.01,5,3.0392459952925197e-08,2.0474981785387856
a,DV-QRC,Clustered,0.01,6,2.9322522756123022e-08,1.3042869252092339
a,DV-QRC,Clustered,0.01,7,3.1191738735073927e-08,2.2629024155980844
a,DV-QRC,Clustered,0.01,8,3.0631652931144259e-08,3.4634457517302621
a,DV-QRC,Clustered,0.01,9,1.8830512832218068e-08,3.714681411821549
a,DV-QRC,Clustered,0.01,10,3.2084100827576663e-08,1.5724189831871067
a,DV-QRC,Clustered,0.01,11,2.6273915948055057e-08,2.6691851467925733
a,DV-QRC,Clustered,0.01,12,2.955930371203372e-08,2.0645336439826956
a,DV-QRC,Clustered,0.01,13,3.1978795683092158e-08,3.0248106740191121
a,DV-QRC,Clustered,0.01,14,3.059141336178529e-08,1.8511473427716321
a,DV-QRC,Clustered,0.01,15,2.6777626234942187e-08,3.3100196707635217
a,DV-QRC,Clustered,0.01,16,2.220861411036606e-08,2.2822165314677023
a,DV-QRC,Clustered,0.01,17,2.7834685697622552e-08,1.4173061614359956
a,DV-QRC,Clustered,0.01,18,3.1905329288532095e-08,2.5685939813381182
a,DV-QRC,Clustered,0.01,19,2.1225878627528841e-08,2.5804808645371855
a,DV-QRC,Clustered,0.021544346900318822,0,3.4721305698370339e-08,4.1576257159680381
a,DV-QRC,Clustered,0.021544346900318822,1,2.1788560651099975e-08,2.4024717278769918
a,DV-QRC,Clustered,0.021544346900318822,2,2.4514203920087536e-08,3.4840637486057293
a,DV-QRC,Clustered,0.021544346900318822,3,3.0898415133751895e-08,3.590737961860984
a,DV-QRC,Clustered,0.021544346900318822,4,3.5360284951963698e-08,3.7830072739354175
a,DV-QRC,Clustered,0.021544346900318822,5,3.0593817028010943e-08,2.3777549534419551
a,DV-QRC,Clustered,0.021544346900318822,6,3.1147105096987117e-08,1.8406364395189847
a,DV-QRC,Clustered,0.021544346900318822,7,3.2740803402938386e-08,2.6835491099875601
a,DV-QRC,Clustered,0.021544346900318822,8,3.1395984489854638e-08,3.6093701950502268
a,DV-QRC,Clustered,0.021544346900318822,9,2.0169670674827717e-08,3.780122316435337
a,DV-QRC,Clustered,0.021544346900318822,10,3.314490845985878e-08,2.3364196340970151
a,DV-QRC,Clustered,0.021544346900318822,11,2.7807549137569465e-08,3.061513216127091
a,DV-QRC,Clustered,0.021544346900318822,12,3.1123196117899862e-08,2.452291038349343
a,DV-QRC,Clustered,0.021544346900318822,13,3.3414479132239109e-08,3.4381297975380791
